"X3656","X557","X3975","X511","X2742","X4507","X4195","X3002","X904","X4271","X338","X1228","X3721","X1771","X4875","X1558","X4164","X214","X719","X1600","X1328","X3965","X4652","X1258","X3062","X4856","X4878","X2301","X4386","X579","X4585","X568","X3543","X4493","X3065","X4553","X948","X1599","X3468","X2554","X1030","X3827","X4963","X1813","X3426","X1359","X576","X455","X934","X4228","X4456","X1663","X2662","X3699","X1606","X3443","X4424","X2740","X1479","X2007","X532","X4694","X1358","X4869","X698","X3694","X554","X139","X3418","X1277","X2489","X1155","X1532","X2641","X2673","X2764","X2094","X4106","X4412","X596","X2474","X4876","X1929","X4596","X1495","X1762","X4655","X3248","X4980","X3188","X4503","X3648","X4916","X3066","X3893","X2812","X1861","X3172","X3463","X2367","Label"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975975975975976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926926926926927,0,0,0,0,0,0.880880880880881,0,0,1
0.995995995995996,0.913913913913914,0.60960960960961,0,0.737737737737738,0.995995995995996,0,0.870870870870871,0.471471471471471,0,0.293293293293293,0.541541541541542,0,0.866866866866867,0.866866866866867,0,0.956956956956957,0.944944944944945,0.53953953953954,0.53953953953954,0,0,0,0.494494494494495,0.866866866866867,0.866866866866867,0.90990990990991,0.374374374374374,0.611611611611612,0,0.331331331331331,0.508508508508508,0.357357357357357,0.558558558558559,0.519519519519519,0,0.552552552552553,0,0,0.580580580580581,0,0,0,0.761761761761762,0.570570570570571,0.532532532532533,0,0.640640640640641,0,0,0,0,0,0.53953953953954,0,0,0,0.720720720720721,0,0.932932932932933,0,0,0,0.600600600600601,0.90990990990991,0,0,0,0.680680680680681,0,0,0,0,0,0,0,0.578578578578579,0,0,0,0,0,0.570570570570571,0,0.881881881881882,0,0,0,0,0,0,0,0,0.874874874874875,0,0,0,0,0.960960960960961,0,-1
0.995995995995996,0.88988988988989,0,0.991991991991992,0.652652652652653,0.995995995995996,0.725725725725726,0.917917917917918,0.618618618618619,0.71971971971972,0.455455455455455,0.674674674674675,0.652652652652653,0.913913913913914,0.913913913913914,0.812812812812813,0,0.881881881881882,0.666666666666667,0.666666666666667,0,0,0,0.600600600600601,0.913913913913914,0.913913913913914,0.886886886886887,0,0,0,0,0.536536536536537,0,0,0,0.592592592592593,0.515515515515516,0.991991991991992,0.652652652652653,0.848848848848849,0.913913913913914,0,0.815815815815816,0.862862862862863,0,0,0,0.664664664664665,0,0.878878878878879,0,0,0.886886886886887,0.671671671671672,0,0,0,0,0,0.501501501501502,0.672672672672673,0.476476476476476,0,0.413413413413413,0.886886886886887,0.661661661661662,0.436436436436436,0.518518518518518,0.7997997997998,0,0,0.716716716716717,0,0.644644644644645,0.812812812812813,0.913913913913914,0,0.706706706706707,0.706706706706707,0,0,0.682682682682683,0,0.671671671671672,0.722722722722723,0,0.886886886886887,0,0,0,0.866866866866867,0.4994994994995,0,0.878878878878879,0.4994994994995,0,0.568568568568569,0,0.717717717717718,0.482482482482482,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991991991991992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983983983983984,0,0,0.983983983983984,0,0,0.983983983983984,0,0.634634634634635,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.991991991991992,0,0,0.983983983983984,0,0,0.964964964964965,0.828828828828829,0,0.737737737737738,0.858858858858859,0.983983983983984,0,0,0,0,0.991991991991992,0.511511511511512,0.511511511511512,0,0,0,0.851851851851852,0,0,0.983983983983984,0.983983983983984,0.991991991991992,0,0.851851851851852,0,0,0.983983983983984,0.754754754754755,0,0,0,0.898898898898899,0.956956956956957,0.847847847847848,0,0,0,0.781781781781782,0.956956956956957,0,0,0,0.871871871871872,0.983983983983984,0.855855855855856,0,0.851851851851852,0,0.871871871871872,0,0,0,0.787787787787788,0.873873873873874,0,0,0,0.987987987987988,0.964964964964965,0,0,0.960960960960961,0,0,0,0,0,0,0.4994994994995,0.983983983983984,0,0,0,0,0,0,0,0,0.987987987987988,0,0,0,0,0,0.781781781781782,0,0,0.692692692692693,0,0,0,0,0,1
0,0,0,0,0,0.842842842842843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83983983983984,0,0,0,0,0.88988988988989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642642642642643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975975975975976,0,1
0.615615615615616,0,0,0.468468468468468,0,0.987987987987988,0,0,0,0,0,0,0,0,0,0.543543543543544,0.976976976976977,0,0,0,0,0.526526526526527,0.526526526526527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751751751751752,0,0,0,0,0.881881881881882,0,0,0,0.871871871871872,0,0.581581581581582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875875875875876,0,0,0,0,0,0,0,0,0,0.987987987987988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878878878878879,0,1
0.995995995995996,0,0,0.617617617617618,0,0.995995995995996,0,0.956956956956957,0.952952952952953,0,0.991991991991992,0.995995995995996,0,0.952952952952953,0.952952952952953,0.991991991991992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617617617617618,0,0,0.941941941941942,0,0.995995995995996,0,0,0,0,0,0,0,0,0,0,0.991991991991992,0,0,0,0,0,0,0.720720720720721,0,0,0,0,0.716716716716717,0.85985985985986,0,0,0,0,0,0,0.85985985985986,0,0.952952952952953,0,0,0,0,0,0.764764764764765,0,0,0,0,0,0,0,0.964964964964965,0.952952952952953,0,0,0,0,0,0,0,0,0,1
0.995995995995996,0.995995995995996,0.702702702702703,0.991991991991992,0.991991991991992,0.885885885885886,0,0.952952952952953,0.553553553553554,0,0.337337337337337,0.580580580580581,0.991991991991992,0.948948948948949,0.948948948948949,0,0.882882882882883,0.995995995995996,0.534534534534535,0.534534534534535,0,0.991991991991992,0.991991991991992,0.578578578578579,0.773773773773774,0.773773773773774,0.991991991991992,0.498498498498498,0.705705705705706,0,0.409409409409409,0,0,0.991991991991992,0.578578578578579,0,0,0.882882882882883,0.921921921921922,0.948948948948949,0.948948948948949,0.701701701701702,0,0.882882882882883,0.550550550550551,0.672672672672673,0,0.632632632632633,0.785785785785786,0.991991991991992,0.702702702702703,0.578578578578579,0.550550550550551,0.578578578578579,0.882882882882883,0.702702702702703,0,0.877877877877878,0,0.780780780780781,0.881881881881882,0,0,0,0.991991991991992,0.948948948948949,0.48948948948949,0,0.991991991991992,0,0,0,0,0.747747747747748,0,0.721721721721722,0.991991991991992,0,0,0.866866866866867,0,0.995995995995996,0,0.321321321321321,0,0.991991991991992,0,0,0,0,0,0.777777777777778,0.553553553553554,0.851851851851852,0.777777777777778,0,0,0,0.635635635635636,0,-1
0.987987987987988,0.987987987987988,0.980980980980981,0,0.976976976976977,0.975975975975976,0.976976976976977,0.764764764764765,0.716716716716717,0.883883883883884,0.878878878878879,0.936936936936937,0.976976976976977,0.755755755755756,0.755755755755756,0.976976976976977,0.968968968968969,0.893893893893894,0.856856856856857,0.856856856856857,0.980980980980981,0.542542542542543,0.542542542542543,0.925925925925926,0.422422422422422,0.422422422422422,0.980980980980981,0.983983983983984,0.991991991991992,0.976976976976977,0.92992992992993,0.755755755755756,0.980980980980981,0.987987987987988,0.92992992992993,0.925925925925926,0.883883883883884,0,0.980980980980981,0.434434434434434,0.506506506506507,0,0.987987987987988,0,0.980980980980981,0.758758758758759,0.980980980980981,0.325325325325325,0.536536536536537,0.592592592592593,0,0.514514514514514,0,0.92992992992993,0,0.657657657657658,0.554554554554555,0,0.976976976976977,0.987987987987988,0.758758758758759,0.976976976976977,0.980980980980981,0.976976976976977,0.976976976976977,0,0,0,0,0.883883883883884,0.755755755755756,0.976976976976977,0.755755755755756,0,0.561561561561562,0.671671671671672,0.893893893893894,0,0,0.616616616616617,0.925925925925926,0.560560560560561,0.983983983983984,0,0.886886886886887,0.49049049049049,0,0.886886886886887,0.980980980980981,0,0.755755755755756,0,0.357357357357357,0,0.654654654654655,0,0,0.976976976976977,0.572572572572573,0.976976976976977,-1
0,0.564564564564565,0,0,0.562562562562563,0.975975975975976,0.562562562562563,0,0,0.804804804804805,0,0,0.562562562562563,0,0,0,0,0.807807807807808,0,0,0.991991991991992,0,0,0,0,0,0.562562562562563,0.991991991991992,0.995995995995996,0.562562562562563,0,0,0,0,0,0,0,0.972972972972973,0.562562562562563,0,0,0.777777777777778,0.995995995995996,0.972972972972973,0.991991991991992,0,0,0.97997997997998,0,0.804804804804805,0.991991991991992,0,0,0,0,0.991991991991992,0,0,0.562562562562563,0.995995995995996,0,0,0.991991991991992,0,0.562562562562563,0,0,0,0,0,0,0.991991991991992,0,0.746746746746747,0.991991991991992,0,0,0.991991991991992,0.991991991991992,0,0,0,0,0,0,0,0,0,0,0,0,0.991991991991992,0.918918918918919,0.804804804804805,0.991991991991992,0.792792792792793,0.761761761761762,0.913913913913914,0.983983983983984,0.991991991991992,1
0.991991991991992,0.991991991991992,0.983983983983984,0.991991991991992,0.983983983983984,0.995995995995996,0.987987987987988,0.991991991991992,0.983983983983984,0.987987987987988,0.983983983983984,0.991991991991992,0.983983983983984,0.983983983983984,0.983983983983984,0.987987987987988,0.987987987987988,0.991991991991992,0.983983983983984,0.983983983983984,0.987987987987988,0.987987987987988,0.987987987987988,0.983983983983984,0.987987987987988,0.987987987987988,0.987987987987988,0.983983983983984,0.991991991991992,0.987987987987988,0.983983983983984,0.983983983983984,0.983983983983984,0.983983983983984,0.983983983983984,0.983983983983984,0.983983983983984,0.995995995995996,0.983983983983984,0.758758758758759,0.987987987987988,0.831831831831832,0.995995995995996,0.65965965965966,0.987987987987988,0.983983983983984,0.987987987987988,0.620620620620621,0.960960960960961,0.987987987987988,0.991991991991992,0.987987987987988,0.983983983983984,0.987987987987988,0,0.987987987987988,0.85985985985986,0,0.983983983983984,0.995995995995996,0.983983983983984,0.987987987987988,0.987987987987988,0.991991991991992,0.618618618618619,0,0,0.987987987987988,0.933933933933934,0.92992992992993,0.92992992992993,0.987987987987988,0.983983983983984,0,0.758758758758759,0.987987987987988,0.983983983983984,0.65965965965966,0.65965965965966,0.987987987987988,0.983983983983984,0.862862862862863,0.987987987987988,0.983983983983984,0.987987987987988,0.987987987987988,0.983983983983984,0,0,0.937937937937938,0,0.995995995995996,0.808808808808809,0.991991991991992,0.991991991991992,0.831831831831832,0,0.987987987987988,0.811811811811812,0.956956956956957,-1
0.944944944944945,0,0,0.940940940940941,0,0.995995995995996,0,0,0,0,0.771771771771772,0.878878878878879,0,0,0,0.940940940940941,0,0,0.847847847847848,0.847847847847848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991991991991992,0,0,0,0,0.995995995995996,0.901901901901902,0,0,0,0,0,0,0,0,0,0.874874874874875,0,0,0,0,0,0,0,0.952952952952953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901901901901902,0.901901901901902,0,0.847847847847848,0.838838838838839,0,0.736736736736737,0,0,0,0,0,0.874874874874875,0,0,0,0,0,0,0,0,0,0,1
0.991991991991992,0.991991991991992,0.983983983983984,0.983983983983984,0.983983983983984,0.991991991991992,0.777777777777778,0.991991991991992,0.824824824824825,0.777777777777778,0.690690690690691,0.831831831831832,0.921921921921922,0.983983983983984,0.983983983983984,0.777777777777778,0.983983983983984,0.991991991991992,0.824824824824825,0.824824824824825,0.777777777777778,0.505505505505506,0.505505505505506,0.824824824824825,0.983983983983984,0.983983983983984,0.983983983983984,0.983983983983984,0.991991991991992,0.983983983983984,0.824824824824825,0.956956956956957,0.956956956956957,0.707707707707708,0.824824824824825,0.472472472472472,0.956956956956957,0.983983983983984,0,0.983983983983984,0.983983983983984,0.785785785785786,0.784784784784785,0.976976976976977,0.983983983983984,0.983983983983984,0.777777777777778,0.983983983983984,0,0.983983983983984,0.983983983983984,0.423423423423423,0.983983983983984,0.824824824824825,0.983983983983984,0.983983983983984,0.882882882882883,0.983983983983984,0,0.991991991991992,0,0.756756756756757,0.983983983983984,0.805805805805806,0.983983983983984,0.983983983983984,0.677677677677678,0.824824824824825,0.983983983983984,0,0,0.446446446446446,0.509509509509509,0.808808808808809,0.564564564564565,0,0.707707707707708,0.771771771771772,0.771771771771772,0.529529529529529,0.427427427427427,0.88988988988989,0,0.824824824824825,0,0.505505505505506,0.983983983983984,0,0,0,0,0.983983983983984,0.529529529529529,0,0.983983983983984,0.621621621621622,0.463463463463463,0.983983983983984,0.991991991991992,0,-1
0,0.580580580580581,0,0,0.573573573573574,0,0.482482482482482,0.991991991991992,0.980980980980981,0.821821821821822,0.976976976976977,0.987987987987988,0.316316316316316,0,0,0,0,0.987987987987988,0,0,0.824824824824825,0,0,0.573573573573574,0,0,0,0.983983983983984,0.991991991991992,0.575575575575576,0.980980980980981,0,0,0.573573573573574,0.980980980980981,0,0,0,0.393393393393393,0,0.758758758758759,0,0.831831831831832,0,0.980980980980981,0.983983983983984,0.824824824824825,0,0,0.755755755755756,0.980980980980981,0.976976976976977,0,0,0,0.758758758758759,0,0,0.575575575575576,0.987987987987988,0.672672672672673,0,0.983983983983984,0,0,0.980980980980981,0,0.732732732732733,0,0,0,0,0.980980980980981,0,0,0,0.976976976976977,0,0,0,0.976976976976977,0,0.983983983983984,0,0.980980980980981,0.976976976976977,0,0.976976976976977,0,0.736736736736737,0.980980980980981,0.976976976976977,0,0,0.755755755755756,0,0,0.976976976976977,0,0.956956956956957,-1
0.991991991991992,0.948948948948949,0,0.983983983983984,0.941941941941942,0.983983983983984,0,0.991991991991992,0.700700700700701,0,0.498498498498498,0.705705705705706,0.870870870870871,0.983983983983984,0.983983983983984,0,0.976976976976977,0.991991991991992,0.55955955955956,0.55955955955956,0,0,0,0.66966966966967,0.665665665665666,0.665665665665666,0.915915915915916,0,0,0,0,0,0,0.647647647647648,0.700700700700701,0,0,0.976976976976977,0,0.983983983983984,0.980980980980981,0,0,0.976976976976977,0,0,0,0.684684684684685,0,0.980980980980981,0,0,0.866866866866867,0.680680680680681,0,0,0,0,0.796796796796797,0.631631631631632,0,0,0,0,0.874874874874875,0.626626626626627,0.700700700700701,0.700700700700701,0.941941941941942,0,0,0,0,0.976976976976977,0,0.711711711711712,0.676676676676677,0,0,0,0,0.541541541541542,0,0.644644644644645,0,0,0,0,0,0.700700700700701,0,0.626626626626627,0,0.952952952952953,0.623623623623624,0,0,0,0.690690690690691,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658658658658659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658658658658659,0,0,0.336336336336336,0,0,0.653653653653654,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.987987987987988,0,0,0,0.976976976976977,0.323323323323323,0.568568568568569,0,0,0,0,0,0.987987987987988,0.408408408408408,0.408408408408408,0.976976976976977,0,0,0,0,0,0,0.976976976976977,0.987987987987988,0,0.561561561561562,0,0,0,0,0.561561561561562,0,0.976976976976977,0,0,0,0,0.987987987987988,0.840840840840841,0.976976976976977,0,0,0.976976976976977,0,0.976976976976977,0.976976976976977,0,0,0.515515515515516,0,0.976976976976977,0,0,0,0.987987987987988,0,0,0.976976976976977,0,0,0,0.561561561561562,0.564564564564565,0,0,0,0.976976976976977,0,0.976976976976977,0.976976976976977,0,0,0.840840840840841,0.840840840840841,0,0,0,0,0.561561561561562,0,0,0,0,0,0.564564564564565,0,0.976976976976977,0,0.976976976976977,0.976976976976977,0,0.976976976976977,0,0.987987987987988,0.976976976976977,1
0.932932932932933,0.991991991991992,0.92992992992993,0.8998998998999,0.983983983983984,0,0.913913913913914,0.932932932932933,0.925925925925926,0.787787787787788,0.983983983983984,0.991991991991992,0.983983983983984,0.870870870870871,0.870870870870871,0.85985985985986,0,0.854854854854855,0,0,0.917917917917918,0.925925925925926,0.925925925925926,0.983983983983984,0,0,0,0.991991991991992,0.995995995995996,0.983983983983984,0.987987987987988,0,0,0.983983983983984,0.983983983983984,0.57957957957958,0,0,0.983983983983984,0,0.618618618618619,0,0.921921921921922,0,0,0.92992992992993,0.913913913913914,0,0,0.566566566566567,0.960960960960961,0.983983983983984,0,0,0,0.65965965965966,0,0,0,0,0.925925925925926,0,0.987987987987988,0,0,0.925925925925926,0,0,0,0,0,0.538538538538539,0.793793793793794,0,0,0.618618618618619,0.847847847847848,0,0,0.486486486486487,0.843843843843844,0,0,0,0,0.847847847847848,0,0,0,0.983983983983984,0.867867867867868,0,0,0,0,0,0,0,0,0,-1
0.807807807807808,0.807807807807808,0.655655655655656,0,0.798798798798799,0.874874874874875,0,0,0,0,0,0,0.798798798798799,0,0,0,0.867867867867868,0,0,0,0,0.801801801801802,0.801801801801802,0,0,0,0,0.658658658658659,0.811811811811812,0.665665665665666,0,0,0,0.807807807807808,0,0,0,0,0.801801801801802,0,0,0.867867867867868,0,0,0,0,0,0,0.867867867867868,0,0,0,0,0,0.836836836836837,0,0.816816816816817,0,0.798798798798799,0,0,0,0.668668668668669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801801801801802,0,0.991991991991992,0,0,0,0,0,0,0.570570570570571,0,0,0,0.980980980980981,0,0,0,0,0,0.987987987987988,0,-1
0.987987987987988,0.987987987987988,0.980980980980981,0.980980980980981,0.980980980980981,0.987987987987988,0.976976976976977,0.987987987987988,0.976976976976977,0.980980980980981,0.976976976976977,0.987987987987988,0.980980980980981,0.976976976976977,0.976976976976977,0.976976976976977,0.976976976976977,0.991991991991992,0.976976976976977,0.976976976976977,0.980980980980981,0.883883883883884,0.883883883883884,0.976976976976977,0.980980980980981,0.980980980980981,0.976976976976977,0.983983983983984,0.991991991991992,0.976976976976977,0.980980980980981,0.976976976976977,0.980980980980981,0.976976976976977,0.976976976976977,0.871871871871872,0.980980980980981,0.980980980980981,0.980980980980981,0.585585585585586,0.976976976976977,0,0.987987987987988,0,0.980980980980981,0.980980980980981,0.976976976976977,0,0,0.980980980980981,0.983983983983984,0.883883883883884,0.976976976976977,0.976976976976977,0,0.980980980980981,0,0,0.933933933933934,0.987987987987988,0.980980980980981,0.976976976976977,0.980980980980981,0.987987987987988,0.952952952952953,0.61961961961962,0,0.956956956956957,0.976976976976977,0.983983983983984,0.980980980980981,0.871871871871872,0.976976976976977,0,0.522522522522523,0.976976976976977,0.980980980980981,0,0,0.546546546546547,0.976976976976977,0,0.980980980980981,0.976976976976977,0.980980980980981,0.886886886886887,0.976976976976977,0.890890890890891,0.887887887887888,0.75975975975976,0.976976976976977,0.980980980980981,0,0.983983983983984,0.976976976976977,0,0,0.976976976976977,0,0.968968968968969,-1
0.987987987987988,0.674674674674675,0,0.976976976976977,0.671671671671672,0.987987987987988,0.399399399399399,0.987987987987988,0.976976976976977,0.415415415415415,0.976976976976977,0.987987987987988,0.66966966966967,0.976976976976977,0.976976976976977,0.585585585585586,0.976976976976977,0.701701701701702,0,0,0,0.976976976976977,0.976976976976977,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0.666666666666667,0.976976976976977,0,0,0.976976976976977,0.66966966966967,0.693693693693694,0.980980980980981,0,0.592592592592593,0.906906906906907,0,0,0.585585585585586,0.671671671671672,0.693693693693694,0.696696696696697,0,0.976976976976977,0.66966966966967,0.976976976976977,0.980980980980981,0,0,0.724724724724725,0,0,0.980980980980981,0,0,0,0.66966966966967,0.976976976976977,0.987987987987988,0.976976976976977,0.552552552552553,0,0,0,0,0.987987987987988,0,0.964964964964965,0.693693693693694,0.543543543543544,0.543543543543544,0,0,0,0,0.980980980980981,0,0.693693693693694,0.66966966966967,0,0,0.976976976976977,0,0,0,0.624624624624625,0,0,0,0,0.956956956956957,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590590590590591,0.768768768768769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762762762762763,0,0,0,0,0,0.650650650650651,0,0,0,0,0,0,0,0,0.991991991991992,0,0,0.762762762762763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840840840840841,0,0,0,0,0,0.634634634634635,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623623623623624,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635635635635636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411411411411411,0,0,0.632632632632633,0,0,0.543543543543544,0.733733733733734,0.607607607607608,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807807807807808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519519519519519,0,0,0.801801801801802,0,0,0.801801801801802,0,0,-1
0.631631631631632,0,0,0.623623623623624,0,0.987987987987988,0,0,0,0,0.398398398398398,0.631631631631632,0,0,0,0.623623623623624,0.976976976976977,0,0,0,0,0.626626626626627,0.626626626626627,0,0,0,0,0,0,0,0,0,0,0,0.623623623623624,0.623623623623624,0,0.976976976976977,0,0,0,0.976976976976977,0.987987987987988,0,0,0,0.976976976976977,0,0.976976976976977,0,0,0.626626626626627,0,0.623623623623624,0.650650650650651,0,0,0,0,0,0,0,0,0,0,0,0,0.626626626626627,0,0,0,0.976976976976977,0,0,0,0,0,0,0,0,0,0.631631631631632,0,0.623623623623624,0,0,0,0,0.339339339339339,0.626626626626627,0,0,0,0,0,0.976976976976977,0,0,0.987987987987988,0,1
0.991991991991992,0.991991991991992,0.847847847847848,0,0,0.780780780780781,0,0.697697697697698,0,0,0,0,0,0.692692692692693,0.692692692692693,0,0.657657657657658,0.991991991991992,0,0,0,0,0,0,0.675675675675676,0.675675675675676,0.983983983983984,0.730730730730731,0.854854854854855,0,0,0.383383383383383,0.469469469469469,0,0,0,0.544544544544545,0,0,0.692692692692693,0,0,0,0.773773773773774,0.824824824824825,0.596596596596597,0,0,0,0,0,0,0,0,0,0,0,0,0.766766766766767,0.964964964964965,0,0,0,0,0.878878878878879,0.383383383383383,0,0,0.983983983983984,0,0,0,0,0.611611611611612,0,0,0,0,0,0.657657657657658,0,1,0,0,0,0,0,0,0,0,0,0,0,0.983983983983984,0,0,0,0.684684684684685,0,0,-1
0.866866866866867,0.768768768768769,0.665665665665666,0,0,0.991991991991992,0.385385385385385,0,0,0,0,0,0,0,0,0.435435435435435,0,0,0,0,0.385385385385385,0.458458458458458,0.458458458458458,0,0,0,0.620620620620621,0.590590590590591,0.768768768768769,0.744744744744745,0,0,0,0,0,0,0,0,0,0,0,0.980980980980981,0.501501501501502,0,0,0,0,0,0.886886886886887,0,0,0,0,0,0.980980980980981,0,0.770770770770771,0,0,0,0,0,0.744744744744745,0,0,0,0,0,0,0,0,0.496496496496497,0,0,0,0,0,0,0,0.85985985985986,0,0.795795795795796,0.678678678678679,0,0,0,0,0,0.811811811811812,0,0,0,0.980980980980981,0,0,0.496496496496497,0,0,0.987987987987988,0,-1
0,0,0,0,0,0.564564564564565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560560560560561,0,0,0,0.431431431431431,0.940940940940941,0,0,0,0,0,0.431431431431431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933933933933934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71971971971972,0,0,0.991991991991992,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.717717717717718,0.913913913913914,0.714714714714715,0.399399399399399,0,0.635635635635636,0,0,0,0,0,0,0,0,0,0,0,0.752752752752753,0,0,0,0.596596596596597,0.596596596596597,0,0,0,0.902902902902903,0.991991991991992,0.995995995995996,0.906906906906907,0,0,0.987987987987988,0,0,0,0.746746746746747,0.353353353353353,0,0,0,0.627627627627628,0,0.478478478478478,0.983983983983984,0,0,0.831831831831832,0.630630630630631,0,0.554554554554555,0,0,0,0.431431431431431,0,0.983983983983984,0,0.90990990990991,0.987987987987988,0,0,0.987987987987988,0.902902902902903,0.727727727727728,0,0,0,0.616616616616617,0.451451451451451,0,0,0,0,0.828828828828829,0,0,0,0,0.708708708708709,0,0.991991991991992,0.983983983983984,0,0.743743743743744,0.625625625625626,0,0.717717717717718,0.683683683683684,0,0,0.550550550550551,0.983983983983984,0.478478478478478,0,0,0,0.980980980980981,0.995995995995996,0.670670670670671,-1
